"","Tachuelas","Rodadero-Gavilanes","Navajas","Chopitos-Casitas","Frailes-Lobera","Islote","Cantil","Morros","Cien-Esperanza","Bajo"
"X2014.07.16",0.420406669378281,0.470729939639568,0.432267034053803,0.266214457650979,0.185803708434105,0.306248302261035,0.375209156955991,0.284545311704278,0.31759886443615,0.269430841008822
"X2014.08.16",0.609533985455831,0.363964267075062,0.318110513687134,0.197224849214156,0.101046635955572,0.21973300849398,0.259167227361883,0.233049983158708,0.213817954994738,0.206602772076925
"X2014.09.16",1.37199600537618,0.631799049675465,0.544506913423538,0.294634903470675,0.16817299425602,0.352615823348363,0.445960170456341,0.342576295137405,0.339709365740418,0.311453243096669
"X2014.10.16",0.74603815873464,0.481767430901527,0.41605632007122,0.207955567787091,0.124190410971642,0.241148748745521,0.336957501513617,0.291142571717501,0.269538256339729,0.252126112580299
"X2014.11.16",0.92934387922287,0.709612414240837,0.647930699586868,0.434197723865509,0.372650897502899,0.478824819127719,0.579823574849537,0.461390487849712,0.496622204780579,0.435525720318158
"X2014.12.16",3.15660603841146,1.60338616371155,1.63686521053314,1.2975877225399,1.03957016468048,1.3513131638368,1.58345515387399,1.37312430143356,1.3382318392396,1.34476502736409
"X2015.01.16",9.44983609517415,7.02802044153214,7.73063864707947,13.9603945016861,8.96968965530396,13.9221655925115,5.57058194705418,6.00919675827026,4.56340238451958,6.65944846471151
"X2015.02.15",2.61929472287496,1.45267516374588,1.26280673742294,0.70452373723189,0.798237097263336,0.783793305357297,1.08964430434363,0.93013684079051,0.837333235889673,0.878216331203779
"X2015.03.16",1.10627476374308,0.852884039282799,0.745324605703354,0.452610542376836,0.348145568370819,0.511266941825549,0.651369333267212,0.545884251594543,0.541505850851536,0.506434326370557
"X2015.04.16",0.865274171034495,0.809268817305565,0.725051653385162,0.395251949628194,0.210156086087227,0.470261551439762,0.633614582674844,0.529535565525293,0.509337704628706,0.488209014137586
"X2015.05.16",0.672819892565409,0.573190063238144,0.525555288791656,0.371626317501068,0.245289170742035,0.409094139933586,0.454495204346521,0.416675709187984,0.422400429844856,0.383436838785807
"X2015.06.16",0.886115630467733,0.735516801476479,0.671538102626801,0.506298467516899,0.38512579202652,0.547416672110558,0.600470364093781,0.509288538247347,0.5567074008286,0.475379968682925
"X2015.07.16",0.826760510603587,0.680364906787872,0.608942580223083,0.366595248381297,0.289713591337204,0.401477098464966,0.522445780890329,0.473062571138144,0.415447644889355,0.454935938119888
"X2015.08.16",8.07711712519328,2.08334809541702,1.98850378990173,3.71126898129781,8.0865617275238,2.21233681837718,1.93472508021763,1.56722370535135,1.91843932121992,1.38762177030245
"X2015.09.16",0.823761721452077,0.783474758267403,0.696453636884689,0.640146280328433,0.373054647445679,0.693727413813273,0.645794221333095,0.498955763876438,0.646449152380228,0.455001582702001
"X2015.10.16",0.578435510396957,0.500931173563004,0.440348330140114,0.219898987561464,0.115818491578102,0.263172209262848,0.370063456041472,0.28466578386724,0.274832926690578,0.261839476724466
"X2015.11.16",0.447028468052546,0.413038842380047,0.371477356553078,0.203067779541016,0.11509476006031,0.231403760612011,0.318807934011732,0.27567595988512,0.259538812562823,0.256621152162552
"X2015.12.16",0.743904968102773,0.718001157045364,0.641924029588699,0.415338183442752,0.365573036670685,0.439501528938611,0.576598644256592,0.49466835334897,0.484631478786469,0.460942000150681
